speech,bigram,n,tf,idf,tf_idf
35,using nontoxic,2,0.0010330578512396695,4.219507705176107,0.0043589955631984575
35,visit my,2,0.0010330578512396695,4.219507705176107,0.0043589955631984575
46,the north,4,0.0022727272727272726,1.916922612182061,0.0043566423004137746
61,ability to,1,0.002631578947368421,1.65455834771457,0.004354100915038342
61,new york,1,0.002631578947368421,1.65455834771457,0.004354100915038342
8,are pretty,3,0.0015360983102918587,2.833213344056216,0.0043520942305011
8,to address,3,0.0015360983102918587,2.833213344056216,0.0043520942305011
11,be careful,4,0.0010301313417460727,4.219507705176107,0.004346647133840955
11,the labyrinth,4,0.0010301313417460727,4.219507705176107,0.004346647133840955
11,the property,4,0.0010301313417460727,4.219507705176107,0.004346647133840955
9,a democratic,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,a politician,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,an equal,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,an opium,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,and parliamentary,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,answer came,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,banqueting halls,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,certain things,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,chose the,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,civil society,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,colleagues in,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,democracy matters,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,feeling that,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,genius of,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,good information,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,in parliament,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,it reflects,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,let's invest,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,local democracy,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,media which,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,of feeling,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,opium den,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,our societies,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,piano in,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,presidential and,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,provincial council,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,public needs,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,reflects an,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,remote community,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,respect their,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,rights matters,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,sectarian violence,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,sheikh there's,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,side benefits,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,that voters,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,the citizens,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,the french,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,the piano,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,the teacher,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,to trust,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,we're moving,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,who does,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
9,you chose,2,0.0010298661174047373,4.219507705176107,0.00434552801768909
64,the flow,3,0.0016638935108153079,2.6100697927420065,0.00434287819091848
64,trees and,3,0.0016638935108153079,2.6100697927420065,0.00434287819091848
58,all sorts,6,0.0017883755588673621,2.4277482359480516,0.004341725608252849
58,sorts of,6,0.0017883755588673621,2.4277482359480516,0.004341725608252849
24,climate change,7,0.0043343653250774,1.000631880307906,0.004337104125173586
10,and beautiful,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,and exploration,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,and fall,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,at particular,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,jump up,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,know enough,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,of blobs,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,of jupiter,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,particular colors,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
10,rising up,3,0.0010273972602739725,4.219507705176107,0.004335110656002849
57,old and,5,0.002136752136752137,2.0222831278398874,0.004321117794529674
8,30 project,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,a bag,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,about international,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,advocates that,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,america who,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,and obesity,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,and wheat,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,are addressing,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,are produced,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,bag of,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,bags a,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,bifurcated problems,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,both hunger,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,corn soy,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,exporting the,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,farming that's,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,feed bag,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,food programme,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,foods and,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,global security,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,i'm totally,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,incredibly relevant,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,is obesity,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,meals for,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,of bags,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,of chips,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,out obsessed,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,people hungry,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,people obese,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,period as,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,provide school,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,quarters of,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,school feeding,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,school meals,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,security issues,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,security policy,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,small farmers,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,soy and,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,system change,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,three quarters,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,to obesity,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,we're exporting,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
8,world food,2,0.0010240655401945725,4.219507705176107,0.00432105243745633
23,million dollars,5,0.0019004180919802356,2.2735975561207935,0.004320785929534005
15,cells and,3,0.0012214983713355048,3.5263605246161616,0.004307443637560458
23,green and,4,0.0015203344735841885,2.833213344056216,0.004307431917987406
21,problem is,7,0.0021296014602981443,2.0222831278398874,0.004306657102184123
13,got to,12,0.0032371189641219314,1.329135947279942,0.004302571180836068
28,feel my,4,0.001219884111009454,3.5263605246161616,0.004301751173670218
65,a sudden,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,a temperature,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,an alternative,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,can use,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,create the,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,depending on,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,find in,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,in 2007,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,in science,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,of data,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,off a,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,the changes,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,the numbers,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,this that,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,this work,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
65,wind and,1,0.0015174506828528073,2.833213344056216,0.004299261523605791
49,as soon,3,0.0013761467889908258,3.120895416507997,0.004294810206203666
49,soon as,3,0.0013761467889908258,3.120895416507997,0.004294810206203666
12,because black,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,closer and,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,in orbit,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,massive black,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,six kilometers,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,space time,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,super massive,3,0.001017293997965412,4.219507705176107,0.004292479862844463
12,that black,3,0.001017293997965412,4.219507705176107,0.004292479862844463
21,cutting emissions,4,0.001216915120170368,3.5263605246161616,0.004291281441577318
21,emissions and,4,0.001216915120170368,3.5263605246161616,0.004291281441577318
21,the brakes,4,0.001216915120170368,3.5263605246161616,0.004291281441577318
60,for your,3,0.0018832391713747645,2.2735975561207935,0.0042817279776286125
1,coming from,3,0.001639344262295082,2.6100697927420065,0.004278802938921322
36,hit the,4,0.0016386726751331422,2.6100697927420065,0.0042770500495567495
48,wind and,4,0.0015094339622641509,2.833213344056216,0.004276548443858439
42,it took,3,0.002109704641350211,2.0222831278398874,0.004266420100928032
42,started to,3,0.002109704641350211,2.0222831278398874,0.004266420100928032
59,it must,2,0.0016286644951140066,2.6100697927420065,0.00425092800120848
59,the lowest,2,0.0016286644951140066,2.6100697927420065,0.00425092800120848
35,you could,7,0.003615702479338843,1.1749852674526837,0.004248397144715282
53,and by,2,0.0022148394241417496,1.916922612182061,0.004245675774489615
53,will have,2,0.0022148394241417496,1.916922612182061,0.004245675774489615
16,they had,5,0.0017464198393293748,2.4277482359480516,0.0042398676841565695
19,a terrific,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,any case,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,are retreating,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,as recorded,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,cameras out,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,computer models,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,lapse cameras,3,0.001004352192835621,4.219507705176107,0.004237871816380422
19,recorded in,3,0.001004352192835621,4.219507705176107,0.004237871816380422
40,a plant,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,in bangladesh,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,infected with,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,the genetic,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,the virus,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,these seeds,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
40,this approach,3,0.0012014417300760913,3.5263605246161616,0.004236716689566874
50,biodiversity loss,3,0.001004016064257028,4.219507705176107,0.004236453519253119
50,drama is,3,0.001004016064257028,4.219507705176107,0.004236453519253119
50,new paradigm,3,0.001004016064257028,4.219507705176107,0.004236453519253119
50,planetary level,3,0.001004016064257028,4.219507705176107,0.004236453519253119
50,red flag,3,0.001004016064257028,4.219507705176107,0.004236453519253119
12,speed of,4,0.0013563919972872161,3.120895416507997,0.0042331575673218
12,the space,4,0.0013563919972872161,3.120895416507997,0.0042331575673218
18,a flying,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,a special,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,"about 15,000",1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,air quality,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,although we,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,and policy,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,are even,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,at cambridge,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,audience and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,blow it,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,branches of,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,brought an,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,campaign in,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,come around,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,community in,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,countries it's,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,countries they,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,crops that,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,didn't just,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,form one,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,get here,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,goes into,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,group and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,hand that,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,incredibly dangerous,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,intergovernmental panel,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,is here,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,journalists and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,laboratory we,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,longer than,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,meeting in,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,meters above,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,methane and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,military and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,models on,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,narrow as,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,never heard,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,on supercomputers,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,on vacation,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,others we,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,planet it's,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,probably get,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,recently the,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,report on,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,scientific paper,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,some sort,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,still we,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,study and,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,study is,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,the 11,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,the intergovernmental,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,the measurements,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,the model,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,these valleys,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,they're two,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,to measure,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,today but,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,us at,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,we always,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,we even,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,we study,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,we write,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,weeks to,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,when one,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,while on,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,written by,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
18,your car,1,0.001199040767386091,3.5263605246161616,0.004228250029515781
39,world war,5,0.0022055580061755625,1.916922612182061,0.004227884014517118
24,level rise,3,0.0018575851393188853,2.2735975561207935,0.004223401033041721
24,to allow,3,0.0018575851393188853,2.2735975561207935,0.004223401033041721
6,focus on,6,0.001736111111111111,2.4277482359480516,0.0042148406874098114
45,low cost,3,0.001487357461576599,2.833213344056216,0.004214001007520401
45,my group,3,0.001487357461576599,2.833213344056216,0.004214001007520401
45,observations of,3,0.001487357461576599,2.833213344056216,0.004214001007520401
65,like this,3,0.004552352048558422,0.9236708391717776,0.004204874836897319
58,a fabulous,4,0.0011922503725782414,3.5263605246161616,0.004204304649318822
67,earth for,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
67,forests and,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
67,if everybody,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
67,of social,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
67,oil is,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
67,system the,2,0.0013468013468013469,3.120895416507997,0.004203226150179121
58,you get,12,0.0035767511177347243,1.1749852674526837,0.00420262986868322
30,you will,3,0.002898550724637681,1.4469189829363254,0.004193968066482103
37,your country,4,0.0011883541295306002,3.5263605246161616,0.004190565091641309
45,about images,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,airborne radar,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,and earth,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,beneath kilometers,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,blind to,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,bright layer,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,contain information,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,continent and,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,detecting the,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,earth science,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,extremely low,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,ground based,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,images like,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,information about,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,layer on,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,of fieldwork,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,of radar,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,radar and,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,radar is,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,radar signal,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,radar sounding,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,radio glaciologist,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,reflection of,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,spot so,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,sun off,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,that produced,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,the academy,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,the airplane,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,the bright,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,think like,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,this plot,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
45,this type,2,9.915716410510659e-4,4.219507705176107,0.004183944179649089
54,be gone,2,0.0013404825737265416,3.120895416507997,0.004183505920252007
54,being in,2,0.0013404825737265416,3.120895416507997,0.004183505920252007
54,i give,2,0.0013404825737265416,3.120895416507997,0.004183505920252007
54,i will,2,0.0013404825737265416,3.120895416507997,0.004183505920252007
54,years we've,2,0.0013404825737265416,3.120895416507997,0.004183505920252007
40,to reduce,4,0.0016019223067681217,2.6100697927420065,0.004181129023215068
19,this glacier,4,0.0013391362571141614,3.120895416507997,0.004179304206907261
50,years back,4,0.0013386880856760374,3.120895416507997,0.00417790551072021
63,15 percent,2,0.0016,2.6100697927420065,0.004176111668387211
63,60 years,2,0.0016,2.6100697927420065,0.004176111668387211
63,country that,2,0.0016,2.6100697927420065,0.004176111668387211
63,lack of,2,0.0016,2.6100697927420065,0.004176111668387211
63,question is,2,0.0016,2.6100697927420065,0.004176111668387211
63,water that,2,0.0016,2.6100697927420065,0.004176111668387211
63,we only,2,0.0016,2.6100697927420065,0.004176111668387211
62,we think,8,0.003553976010661928,1.1749852674526837,0.004175869453408027
33,need to,26,0.007492795389048991,0.5559460590464603,0.004165590067783276
9,a question,4,0.0020597322348094747,2.0222831278398874,0.004165361746323146
2,of history,5,0.001595405232929164,2.6100697927420065,0.004164119005650935
15,and as,12,0.004885993485342019,0.8522118751896326,0.004163901670307651
63,it wasn't,3,0.0024,1.7346010553881064,0.004163042532931455
56,the earth,5,0.0045045045045045045,0.9236708391717776,0.004160679455728728
18,every year,2,0.002398081534772182,1.7346010553881064,0.004159714761122557
18,middle of,2,0.002398081534772182,1.7346010553881064,0.004159714761122557
18,of thousands,2,0.002398081534772182,1.7346010553881064,0.004159714761122557
61,a single,1,0.002631578947368421,1.580450375560848,0.004159079935686442
61,i found,1,0.002631578947368421,1.580450375560848,0.004159079935686442
61,in new,1,0.002631578947368421,1.580450375560848,0.004159079935686442
55,for our,2,0.002512562814070352,1.65455834771457,0.004157181778177312
55,of life,2,0.002512562814070352,1.65455834771457,0.004157181778177312
14,the body,4,0.001466275659824047,2.833213344056216,0.004154271765478322
57,happens to,4,0.0017094017094017094,2.4277482359480516,0.004149996984526584
27,front of,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,its own,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,of ice,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,of its,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,show you,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,so here,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,top of,1,0.002277904328018223,1.821612432377736,0.004149458843685048
27,way and,1,0.002277904328018223,1.821612432377736,0.004149458843685048
66,a decade,2,0.0014641288433382138,2.833213344056216,0.0041481893763634205
66,started this,2,0.0014641288433382138,2.833213344056216,0.0041481893763634205
66,this talk,2,0.0014641288433382138,2.833213344056216,0.0041481893763634205
66,to human,2,0.0014641288433382138,2.833213344056216,0.0041481893763634205
43,the water,4,0.002863278453829635,1.4469189829363254,0.00414293194827867
26,explore the,3,0.0011746280344557558,3.5263605246161616,0.00414216193181225
8,billion people,4,0.002048131080389145,2.0222831278398874,0.004141900927475448
46,industry and,3,0.0017045454545454545,2.4277482359480516,0.004138207220365997
46,seven years,3,0.0017045454545454545,2.4277482359480516,0.004138207220365997
30,it also,2,0.001932367149758454,2.1400661634962708,0.0041353935526497985
30,of nature,2,0.001932367149758454,2.1400661634962708,0.0041353935526497985
39,they need,3,0.0013233348037053375,3.120895416507997,0.004129989523389498
20,of millions,4,0.001697792869269949,2.4277482359480516,0.004121813643375299
20,those two,4,0.001697792869269949,2.4277482359480516,0.004121813643375299
21,about it,13,0.003954974140553696,1.0414538748281612,0.004118923143524824
67,need to,11,0.007407407407407408,0.5559460590464603,0.004118118955899706
12,the light,5,0.00169548999660902,2.4277482359480516,0.004116222848335117
25,economy in,4,0.001694915254237288,2.4277482359480516,0.00411482751855602
25,food and,4,0.001694915254237288,2.4277482359480516,0.00411482751855602
31,of tibet,4,9.751340809361287e-4,4.219507705176107,0.004114585768089816
6,saying that,5,0.0014467592592592592,2.833213344056216,0.00409897763897022
6,start thinking,5,0.0014467592592592592,2.833213344056216,0.00409897763897022
24,them to,4,0.002476780185758514,1.65455834771457,0.004097977331800793
56,a story,2,0.0018018018018018018,2.2735975561207935,0.004096572173190619
56,became a,2,0.0018018018018018018,2.2735975561207935,0.004096572173190619
5,co2 and,3,0.0013083296990841692,3.120895416507997,0.004083160161153071
5,coming in,3,0.0013083296990841692,3.120895416507997,0.004083160161153071
5,going out,3,0.0013083296990841692,3.120895416507997,0.004083160161153071
5,i decided,3,0.0013083296990841692,3.120895416507997,0.004083160161153071
6,an ideal,4,0.0011574074074074073,3.5263605246161616,0.004081435792379817
6,good in,4,0.0011574074074074073,3.5263605246161616,0.004081435792379817
30,a beach,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a brownie,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a cup,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a faucet,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a gateway,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a glimpse,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a switch,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,a universe,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,afford i've,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,all connected,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,all go,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,all want,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,already had,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,also connects,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,also provides,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,an elderly,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,ancestors we,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and drink,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and god,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and going,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and makes,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and meets,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and millions,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,and seduction,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,applause louie,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,appreciation and,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
30,are nature's,1,9.66183574879227e-4,4.219507705176107,0.004076819038817494
